Beta,Mach,AoA,Re/1e6,CL,CDo,CDi,CDtot,CDt,CDtot_t,CS,L/D,E,CFx,CFy,CFz,CMx,CMy,CMz,CMl,CMm,CMn,FOpt,_mach,_elevons,_aoa
0.000000000000,0.010000000000,20.000000000000,10.000000000000,0.804188170357,0.011847461905,0.162725511149,0.174572973054,0.161342110494,0.173189572400,0.000279171847,4.606601791143,0.805242779528,-0.111003618719,0.000279171847,0.815397162672,0.000009838321,-0.122058689139,0.000172659417,-0.000009838321,-0.122058689139,-0.000172659417,0.000000000000,0.01,-10.0,20.0
0.000000000000,0.010000000000,40.000000000000,10.000000000000,1.229843245763,0.015546517294,0.462490195264,0.478036712558,0.543882806211,0.559429323505,0.000901542140,2.572696224900,0.687743914801,-0.424330632971,0.000901542140,1.249390660132,0.000011740490,-0.194147703517,0.000605248435,-0.000011740490,-0.194147703517,-0.000605248435,0.000000000000,0.01,-10.0,40.0
0.000000000000,0.010000000000,-40.000000000000,10.000000000000,-1.117329915342,0.013754621608,0.371309872781,0.385064494388,0.434119978177,0.447874599784,0.000756045634,-2.901669542703,0.704722057134,-0.423229309346,0.000756045634,-1.103439058701,-0.000001019153,0.123782621534,0.000505969093,0.000001019153,0.123782621534,-0.000505969093,0.000000000000,0.01,-5.0,-40.0
0.000000000000,0.010000000000,-20.000000000000,10.000000000000,-0.620156731861,0.010133233309,0.097884612425,0.108017845734,0.096506886237,0.106640119546,0.000135971873,-5.741243288506,0.773919696852,-0.110602521766,0.000135971873,-0.619700983741,-0.000013955675,0.031768708597,0.000054219893,0.000013955675,0.031768708597,-0.000054219893,0.000000000000,0.01,-5.0,-20.0
0.000000000000,0.010000000000,-10.000000000000,10.000000000000,-0.286238453279,0.008986112794,0.020803381661,0.029789494455,0.019215234903,0.028201347697,0.000059836226,-9.608704629329,0.597834958254,-0.020367860692,0.000059836226,-0.287062739425,-0.000005628538,-0.002651414722,0.000032679831,0.000005628538,-0.002651414722,-0.000032679831,0.000000000000,0.01,-5.0,-10.0
0.000000000000,0.010000000000,-5.000000000000,10.000000000000,-0.108665846135,0.008757861521,0.003545400674,0.012303262195,0.003150318862,0.011908180383,0.000011581963,-8.832279148076,0.208619230670,0.002785592036,0.000011581963,-0.109324639738,0.000001257062,-0.017666827343,0.000005917289,-0.000001257062,-0.017666827343,-0.000005917289,0.000000000000,0.01,-5.0,-5.0
0.000000000000,0.010000000000,0.000000000000,10.000000000000,0.070267682172,0.008786910002,0.001432793318,0.010219703320,0.001532390051,0.010319300053,-0.000015641658,6.875706658902,0.105017446697,0.010219703320,-0.000015641658,0.070267682172,-0.000001006668,-0.031081835681,-0.000003664937,0.000001006668,-0.031081835681,0.000003664937,0.000000000000,0.01,-5.0,0.0
0.000000000000,0.010000000000,5.000000000000,10.000000000000,0.249559091415,0.009076884128,0.014623123396,0.023700007525,0.013961863714,0.023038747842,0.000023257116,10.529916125866,0.571198153093,0.001859313869,0.000023257116,0.250675035488,0.000006470588,-0.045649055508,0.000017395780,-0.000006470588,-0.045649055508,-0.000017395780,0.000000000000,0.01,-5.0,5.0
0.000000000000,0.010000000000,10.000000000000,10.000000000000,0.424338221901,0.009611610115,0.042789285483,0.052400895598,0.040708815293,0.050320425409,0.000060949289,8.097919263730,0.746919988053,-0.022080750698,0.000060949289,0.426990890857,0.000004724115,-0.060435203034,0.000038963484,-0.000004724115,-0.060435203034,-0.000038963484,0.000000000000,0.01,-5.0,10.0
0.000000000000,0.010000000000,20.000000000000,10.000000000000,0.746487252255,0.011261263755,0.139730290472,0.150991554227,0.137976147275,0.149237411031,0.000257296909,4.943900710712,0.802196241118,-0.113428027699,0.000257296909,0.753110715472,0.000004927553,-0.093057557930,0.000130268621,-0.000004927553,-0.093057557930,-0.000130268621,0.000000000000,0.01,-5.0,20.0
0.000000000000,0.010000000000,40.000000000000,10.000000000000,1.195862116523,0.015003576900,0.432992512538,0.447996089438,0.509086811749,0.524090388648,0.000894723396,2.669358382176,0.693867394609,-0.425500436542,0.000894723396,1.204049864578,0.000014480561,-0.172062016772,0.000594072125,-0.000014480561,-0.172062016772,-0.000594072125,0.000000000000,0.01,-5.0,40.0
0.000000000000,0.010000000000,-40.000000000000,10.000000000000,-1.159252283440,0.014420325073,0.402973574281,0.417393899355,0.471317001087,0.485737326161,0.000771390085,-2.777357995009,0.699839272267,-0.425410727104,0.000771390085,-1.156334396766,-0.000003521936,0.149197278338,0.000518976794,0.000003521936,0.149197278338,-0.000518976794,0.000000000000,0.01,0.0,-40.0
0.000000000000,0.010000000000,-20.000000000000,10.000000000000,-0.684729546247,0.010680867007,0.117837001562,0.128517868569,0.116241627593,0.126922494600,0.000166220082,-5.327893730836,0.792981597525,-0.113424004814,0.000166220082,-0.687391001670,-0.000009894848,0.062772312975,0.000078004904,0.000009894848,0.062772312975,-0.000078004904,0.000000000000,0.01,0.0,-20.0
0.000000000000,0.010000000000,-10.000000000000,10.000000000000,-0.355795671352,0.009264962346,0.030410561512,0.039675523858,0.028479433953,0.037744396299,0.000040960357,-8.967636385281,0.693533010611,-0.022710506452,0.000040960357,-0.357279918051,-0.000003576217,0.029000250177,0.000031912588,0.000003576217,0.029000250177,-0.000031912588,0.000000000000,0.01,0.0,-10.0
0.000000000000,0.010000000000,-5.000000000000,10.000000000000,-0.178917548479,0.008878551188,0.007607222560,0.016485773748,0.006983608316,0.015862159504,0.000023656477,-10.852845078351,0.422070529592,0.000829348573,0.000023656477,-0.179673543046,-0.000003895748,0.013661254530,0.000011897602,0.000003895748,0.013661254530,-0.000011897602,0.000000000000,0.01,0.0,-5.0
0.000000000000,0.010000000000,0.000000000000,10.000000000000,0.000000000000,0.008749278310,0.000000000000,0.008749278310,0.000000000000,0.008749278310,-0.000000000000,0.000000000000,0.000000000000,0.008749278310,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000002430,0.000000000000,-0.000000000000,-0.000000002430,0.000000000000,0.01,0.0,0.0
0.000000000000,0.010000000000,5.000000000000,10.000000000000,0.178916630416,0.008878551658,0.007607083987,0.016485635645,0.006983708106,0.015862259763,0.000010017216,10.852880305740,0.422069733857,0.000829291010,0.000010017216,0.179672616440,0.000003655487,-0.013668755668,0.000008708753,-0.000003655487,-0.013668755668,-0.000008708753,0.000000000000,0.01,0.0,5.0
0.000000000000,0.010000000000,10.000000000000,10.000000000000,0.355799838579,0.009264968321,0.030411381594,0.039676349914,0.028480064809,0.037745033130,0.000086758274,8.967554710771,0.693534816998,-0.022710416577,0.000086758274,0.357284165412,0.000010296168,-0.028996895098,0.000057258000,-0.000010296168,-0.028996895098,-0.000057258000,0.000000000000,0.01,0.0,10.0
0.000000000000,0.010000000000,20.000000000000,10.000000000000,0.684686013968,0.010680583889,0.117822282236,0.128502866125,0.116240946674,0.126921530563,0.000225163338,5.328176986342,0.792973338922,-0.113423213583,0.000225163338,0.687344963571,0.000011659569,-0.062785959976,0.000110045031,-0.000011659569,-0.062785959976,-0.000110045031,0.000000000000,0.01,0.0,20.0
0.000000000000,0.010000000000,40.000000000000,10.000000000000,1.159287318368,0.014420868027,0.402995960268,0.417416828294,0.471254382431,0.485675250457,0.000884399384,2.777289365895,0.699843129111,-0.425415682534,0.000884399384,1.156375973516,0.000011175443,-0.149206047883,0.000575261129,-0.000011175443,-0.149206047883,-0.000575261129,0.000000000000,0.01,0.0,40.0
0.000000000000,0.010000000000,-40.000000000000,10.000000000000,-1.195809365291,0.015002551174,0.432960252299,0.447962803473,0.509130416004,0.524132967178,0.000795228110,-2.669438971317,0.693857734348,-0.425492027232,0.000795228110,-1.203988058984,-0.000005575707,0.172039647170,0.000544138638,0.000005575707,0.172039647170,-0.000544138638,0.000000000000,0.01,5.0,-40.0
